seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dataset_name,dq_failure_reason,quarantine_timestamp
C205,I239020,1133,7.693441256E7,13487.83,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C232,I257383,2204,1.6835681152E8,3054.86,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I270977,669,4.393642235E7,148303.57,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C205,I272682,0,1.1278103818E8,18309.66,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C225,I273316,2362,2.148624664E8,106825.79,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C211,I278068,2412,1.1062790006E8,124096.91,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C214,I281579,121,0.0,46162.46,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I281839,2870,8.816482557E7,52261.64,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C240,I25657,1401,1.3749742357E8,109374.5,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C226,I32139,2519,3.5358806193E8,34398.11,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C250,I35897,2228,2.883102558E8,32747.95,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C204,I44676,867,9983463.67,28226.49,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C217,I53127,2945,4.490041049E7,65502.37,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C236,I56579,996,2.565630387E7,133079.49,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C202,I43848,968,8.359230529E7,34236.68,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C241,I56182,516,3.935321431E7,67277.46,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C212,I81905,2597,1.391119721E7,86245.95,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C235,I90793,637,6.696591633E7,101976.81,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C244,I97954,2045,2.0142061498E8,110351.5,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C232,I114430,0,5667152.24,145907.2,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C219,I123412,652,5.109194675E7,2821.32,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C202,I125900,2349,1.0425923519E8,9050.18,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C216,I146988,2580,0.0,133888.02,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I153333,0,1.3549930109E8,135230.29,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C243,I153519,1853,1.37816851E8,67253.69,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C234,I153699,2927,3.4639251958E8,112941.6,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C233,I157844,1128,4.987021343E7,17529.08,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C224,I157847,1704,1.6167929066E8,44862.63,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C235,I168136,1643,1.4622499159E8,123744.65,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C235,I169871,1946,1.6082549522E8,37325.28,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C204,I179277,1567,1.0747436015E8,111498.67,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C204,I192795,1423,1.5355262094E8,139916.25,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C233,I195392,187,2.3369051E7,135053.08,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C224,I201332,868,1.0278822641E8,26100.14,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I214157,2132,2.4838839362E8,143946.13,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C245,I214235,1747,6.658085664E7,91674.97,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C235,I216873,639,7.336910604E7,25510.42,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C226,I219936,642,2.359578197E7,19870.47,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C242,I248049,2957,2.9479645622E8,145712.36,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C224,I251118,1612,2.1644226698E8,107736.44,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C248,I272620,2765,2.7788563734E8,129206.96,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C229,I273979,2308,2.6886735533E8,142885.61,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C238,I14950,1879,1.7136828075E8,89311.94,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C249,I19183,781,4.388168571E7,135014.09,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C234,I28655,742,3.240321552E7,87159.94,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C225,I61337,2480,1.0344032395E8,45751.29,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C227,I64632,1233,5.367250687E7,131902.64,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C243,I77543,1301,3500905.32,28316.69,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C221,I98466,1629,1.9714892216E8,29305.2,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C238,I109108,2925,2.0758405785E8,124503.79,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C212,I123762,267,3.869269993E7,6850.95,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C201,I127211,2822,2.2792208089E8,29254.44,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C238,I131163,1557,4.389077484E7,112962.16,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C234,I131953,227,2.761445749E7,145710.26,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C201,I143554,1829,2.518214798E8,25533.91,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C245,I144635,239,1.171916101E7,122811.18,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C220,I145080,2880,1.175467569E7,143139.93,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C209,I162940,1916,2229721.12,101624.96,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C241,I165970,1140,5.441358539E7,125690.34,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C205,I170857,542,6.600295364E7,68115.2,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C246,I185883,1935,2.40730329E7,4161.6,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C233,I188146,1822,2.5328203723E8,133813.89,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C210,I216159,462,1.390043119E7,555.2,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C223,I228006,2820,1.7177335503E8,11429.3,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C243,I235772,2451,2.993250073E7,140941.71,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C228,I239585,1279,1.853964916E8,6904.31,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C201,I242502,896,9.02244459E7,31362.55,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I249143,1331,3892029.91,145920.97,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C234,I271137,2361,0.0,93938.41,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C225,I11290,505,3.306086321E7,116537.11,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C242,I17704,411,5.897159814E7,22345.94,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C215,I30485,2565,3.5154874104E8,16341.33,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I36683,113,4856185.28,136494.32,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I59487,456,6.048264513E7,125642.43,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C226,I60864,538,1.266454464E7,77600.7,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C210,I62383,704,2.704940148E7,61724.45,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C240,I82030,2515,2.8179322467E8,135316.1,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C210,I96384,1237,1.4794523178E8,49234.13,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C212,I104860,2543,2.9074752496E8,99890.27,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C222,I117053,831,4.034638215E7,43106.94,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C212,I119619,946,4.262480121E7,89067.36,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I139053,1907,1.3040737231E8,63720.82,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C230,I155134,2807,4.0760178356E8,15309.78,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C241,I157575,1421,1.3282822645E8,114007.17,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I183692,1764,1.6683315778E8,64622.8,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C221,I184551,1504,7.622863617E7,93084.57,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C249,I202768,2765,1.074969934E7,130206.92,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C215,I214017,2727,1.9475014211E8,60502.08,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C224,I215906,1544,3.543207069E7,20007.51,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C249,I216900,289,6610019.32,96477.89,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C234,I243589,1801,1.8009466019E8,25247.75,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C240,I246712,729,3.706693906E7,34769.38,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C239,I257971,1472,7.379343561E7,38534.75,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C229,I262848,2387,1.312524204E7,80812.81,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C202,I270328,1240,4.784542122E7,119322.21,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C234,I280047,2760,2.5446510871E8,140723.83,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C222,I17747,1431,3.749127038E7,42716.43,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C219,I19654,2894,2.4383439789E8,137179.06,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C235,I38402,1399,6.191290344E7,64821.55,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C228,I62367,1206,0.0,87005.12,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C202,I62815,640,7.523238832E7,91805.56,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I71615,2741,7.287862997E7,29534.67,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I144169,1094,9.025083752E7,98769.9,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C237,I150713,2760,4.163454507E7,147731.34,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C217,I168821,1107,1.1012007226E8,117502.49,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C219,I178126,1441,1.3595797168E8,15983.6,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C201,I181684,788,3.423198703E7,7624.79,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C248,I221654,1904,7.176284567E7,142720.24,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C202,I229879,406,1.731731984E7,26758.77,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C206,I241397,497,2.131710668E7,45021.08,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I243472,860,1.0150963344E8,51565.95,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C221,I245535,1212,1.5006363605E8,40259.61,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C233,I246095,2355,1.9373322505E8,59073.79,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C231,I248173,407,5.321666418E7,29734.84,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C206,I250963,1150,4.173121848E7,14305.54,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C249,I259942,1190,9.722578458E7,21478.66,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C236,I266375,1898,1.7545429601E8,99337.71,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I10021,2283,2.0615237639E8,54896.24,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C228,I44914,2550,2.8997825346E8,89222.01,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C205,I58208,2075,1.7293662157E8,28502.99,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C209,I63675,2951,1.1029829932E8,139833.84,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C230,I64561,605,1.640503209E7,32709.42,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C215,I97270,358,2.494983954E7,146783.73,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C212,I99706,765,1.0666292491E8,131427.33,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C213,I99732,1574,1.4947889854E8,4123.8,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C240,I115097,770,1.0460691502E8,9275.54,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I121984,1615,1.9506759993E8,63502.47,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C236,I126447,1015,2.223187863E7,66191.91,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C242,I134683,1575,5613625.97,142638.81,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C203,I136121,543,6.932242638E7,13931.89,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C241,I150233,2917,4.0901488E8,62883.47,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C240,I163090,1987,1.1508454051E8,15080.02,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C226,I197798,1788,8.530226854E7,106793.17,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C231,I199170,2250,1.3183084273E8,129743.27,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C219,I210233,469,3.757381332E7,69113.36,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C217,I217855,1154,4.259137144E7,44307.99,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C233,I222149,2559,3.3289605342E8,8996.29,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C219,I227258,2294,2.8868033323E8,94668.91,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C216,I245363,439,5752233.81,35013.85,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C225,I53795,134,1.550995261E7,67124.39,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C214,I90564,2559,2.1511755453E8,42388.84,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C222,I33627,2189,2.4555677729E8,126539.28,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I69763,365,4.264524361E7,57990.73,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I105871,2383,3.5096229833E8,80699.38,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C236,I119602,1770,1.3751864985E8,63350.22,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C217,I119610,943,6.353751094E7,9208.86,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I137061,2919,2.29928733E8,10301.81,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C204,I191065,2685,2.7272560779E8,8583.01,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C225,I209946,2927,4.2213058781E8,18434.57,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C243,I212413,2506,1.8388426592E8,75412.82,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C213,I249775,1227,5.026970935E7,42803.34,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C221,I262386,1547,1.7142198013E8,61825.43,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C210,I278978,1572,1962449.86,102615.7,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C243,I279355,1826,4.485681159E7,85930.48,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C245,I21532,1029,1.0835830319E8,81215.5,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C231,I41388,1302,1.2489250741E8,99108.97,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C204,I50419,2194,4.100927305E7,69172.92,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C236,I77257,1949,7.160886066E7,74150.82,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C228,I82199,1157,5.390725917E7,84420.3,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I84227,501,4.038663849E7,120743.1,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C218,I97369,1453,5.966158702E7,36555.35,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C240,I100263,969,1.2897088907E8,124839.71,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C201,I103014,2096,1.5045244482E8,118876.16,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C212,I111969,2147,1.8178234754E8,91171.68,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C241,I113894,1054,3.551209681E7,57895.95,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C248,I120684,2176,1.5494551335E8,10121.24,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C235,I122088,1870,2.3383657655E8,82021.21,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C245,I139703,602,6.27155168E7,39274.97,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C210,I147028,1319,3.386971232E7,20822.8,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C244,I149724,2841,2.8820674738E8,147737.6,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C204,I164355,2727,1.9380634419E8,44838.18,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C228,I170911,312,2.185537292E7,6210.44,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C246,I196258,2673,2.7607807002E8,18922.93,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C215,I208174,1849,9703125.97,100505.83,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C223,I210570,216,1023946.02,97030.17,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I216518,1868,1.411228688E8,122830.93,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C230,I221580,2112,1.6746802656E8,121544.71,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C248,I235353,1861,2.6987502978E8,74499.46,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I249641,2133,1.512650969E7,32011.91,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C205,I262317,1631,1.292584543E8,85892.9,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C246,I275979,2565,5.965158058E7,58832.45,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C235,I279425,1322,6.926403146E7,64440.8,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C234,I280450,1285,1.3702709837E8,58699.21,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C247,I12913,673,4.632222913E7,12862.03,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C225,I61247,828,7.872884281E7,78618.88,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C205,I72237,1811,2.5107038142E8,141150.66,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C213,I80995,1051,1.3139441277E8,109957.28,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C201,I100249,947,1.604812598E7,82758.61,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C233,I107692,0,2.8044743658E8,53296.7,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C222,I113656,2532,2.2551946618E8,66666.6,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C237,I115311,2324,3.3542929251E8,131258.06,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C249,I129323,2730,8.36878091E7,77868.58,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C230,I129845,2887,2.0531649929E8,102402.46,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C225,I144033,2402,2.7912017225E8,95082.56,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C238,I163035,1860,2.6775253037E8,148871.99,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C236,I169986,1676,1.5099719041E8,26520.44,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C220,I171515,0,2.3229855192E8,12235.23,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C249,I183125,162,1.217858825E7,149138.63,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C237,I196349,1525,3.615552554E7,65922.21,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C209,I201150,1826,8801951.68,114607.96,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C246,I219955,974,2.585890178E7,16319.17,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C217,I235302,2141,4972318.48,85399.73,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C250,I246856,940,6.937254662E7,73746.48,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C202,I248947,2901,3.3438006224E8,41497.06,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C216,I22800,442,7023231.19,40203.97,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I24953,547,6.214242539E7,146612.86,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C250,I26524,1516,4.863161525E7,71478.61,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C232,I27230,1162,4.456227816E7,59888.62,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C245,I29482,1967,2.2859883364E8,113846.87,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C250,I31708,2920,1.4595494561E8,81238.64,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I52738,1474,7.815530548E7,29653.45,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C227,I65826,2448,1.8047643192E8,88581.33,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C248,I78570,1660,8.745949255E7,59447.82,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C208,I85231,658,9.051622718E7,93189.49,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C248,I72143,1094,1.2928720773E8,94159.1,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C244,I141894,482,6957616.22,12500.13,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C219,I147873,412,2.914103648E7,109976.25,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C204,I148267,1816,1.5246865547E8,89472.98,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C236,I156805,200,1.17900194E7,42525.55,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C209,I164702,643,4.613063542E7,108227.38,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C206,I173868,2212,1.107426023E7,11590.18,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C223,I176677,428,7539593.83,87336.81,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C244,I179617,2489,2.8818493379E8,62401.67,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C206,I189555,2618,2.963329969E7,4330.52,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C207,I193940,2835,1.012259403E8,47926.81,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C245,I201943,2219,1.3903477448E8,8567.22,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C245,I205195,230,1.057336692E7,52760.61,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
C214,I225348,525,6.133331984E7,38353.61,,competitor_sales,invalid_sale_date,2025-11-18T16:15:14.087452
