item_id,units_sold,revenue,sale_date,dataset_name,dq_failure_reason,quarantine_timestamp
I870122,1174,9.965949784E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I876174,834,5836895.16,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I886356,322,3.764629712E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I886540,1206,4.739738422E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I911864,913,4.653287619E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I911987,576,4.11895323E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I919878,1986,1.860874569E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I924324,109,1.306529956E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I926023,1007,6.219651566E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I906748,494,5741513.97,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I911524,177,3985321.69,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I917229,1537,1.598220192E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I928115,1080,9.159266768E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I928600,1829,6372410.47,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I930935,675,6.307073345E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I931340,939,5.772678707E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I939167,1347,1.3116167017E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I943877,1177,4.731766411E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I949715,1874,1.2432783603E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I962736,1311,1.541417315E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I964600,1088,6.008052539E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I967547,1228,7.71341168E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I967837,137,4410982.49,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969259,1489,1.7486466338E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969629,1710,2.5528665212E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I979672,1510,1.0935986039E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I981010,1968,4.48772262E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I983856,1508,1.5037401075E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I983955,1048,3.268044486E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I999824,1540,9.755998557E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I854912,1786,1.5407142442E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I864104,740,4.627146114E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I865345,179,2.542730229E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I869912,510,6.266423447E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I870688,1585,1.126851615E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I871879,537,5.628651148E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I884365,1094,2.020339842E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I889362,815,6.38078428E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I901221,1119,7.655925811E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I901897,484,4.704197105E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I910881,1651,2.4144692394E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I874586,539,8886857.55,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I885445,1137,1.4294986845E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I889146,275,1910424.89,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I904098,1748,1.7885656286E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I913073,1988,4.258512771E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I940355,1944,2.1339704722E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I944979,1136,2.120972946E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I951593,1047,6.991937563E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I953168,391,3.009198528E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I956252,204,2.873720357E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I967376,1402,1.1611400707E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I968215,1861,1.2442616488E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I970246,1151,5.570187675E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I973112,1911,9.270617261E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I980163,1751,4263063.3,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I986255,537,2.333485047E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1003578,752,1.0075673364E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1003612,967,5190040.84,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I848809,294,1.709280282E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I849012,68,7404449.09,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I851368,1609,1.1309029753E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I855070,920,9.782121096E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I866634,1965,4.974936962E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I870167,1439,9.237533594E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I873456,174,5103102.01,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I875786,1715,1.7220768642E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I879698,850,1.639191269E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I888560,1787,2.6792584525E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I891201,1554,3.001487948E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I896783,827,7.524511826E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I897443,569,3.178809571E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I905864,1842,7.753153481E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I906542,311,1.146582806E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I909197,1160,1.4494516486E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I936369,1511,1.8220627708E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I879219,1380,1.508769631E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I888473,1179,5.225707615E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I934288,345,2.411231647E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I941882,1013,8.172238698E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I949642,1664,1.9642697253E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I950159,1818,2.0631814729E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I951822,504,1017878.64,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I956888,1051,5.604473021E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I958910,1550,2.735281049E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I966561,264,1.76523577E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I977888,1621,1.3562114728E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I978572,726,8.304607853E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I980181,367,4.27353341E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I986280,273,1.839483121E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I988027,1928,1.3953426951E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I990651,159,4385657.5,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I993066,1457,1.5712137775E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I993829,1542,2.1867729516E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I997045,595,6.54344065E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I997192,570,5.973600523E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1003950,290,3.57227791E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I866747,770,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I880382,420,3.983725917E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I893212,1313,4.628650183E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I932059,558,6.493356511E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I888539,755,1945904.76,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I911426,388,3.444438284E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I914943,963,1.0092760908E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I941663,1276,1.4663607981E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I945016,1661,8.099008757E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I947138,1186,1.6653888924E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I954047,160,2.249135688E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I955277,749,5761321.22,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I975389,92,6310222.34,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I978760,1166,1.5727842088E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I999791,124,1.648520186E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I848021,1314,8.718283291E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I867124,819,9.448446381E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I867277,875,2.369813517E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I869985,1374,1.4325103841E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I871922,1344,1.4682601261E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I879994,897,1.239443896E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I884627,984,1.1910067822E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I886973,202,3478481.03,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I890702,677,2.84417874E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I891108,644,4.521046346E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I905147,532,4.375402938E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I918203,342,3.597914435E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I883407,1870,2.1666723448E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I904513,88,3307506.98,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I917801,153,2.287303998E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I920567,253,922621.77,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I943012,1009,3.735100341E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I945005,1346,1.4945820599E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I954545,634,8.115154612E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I958890,526,1.778992527E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I959693,1860,3941672.31,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I962527,191,1.876982648E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I979329,1723,7.523306466E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1004558,819,9.85939567E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1005525,1378,9.380106951E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I854006,1823,1.9041919236E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I858980,733,6.577371696E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I861714,213,1.148091963E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I883439,1550,7.887629154E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I899835,1857,2.0175366179E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I913375,238,2.875288879E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I934365,1439,1.4877607061E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I891293,736,1.0955914796E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I909704,1094,2.681353861E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I939405,528,1.953008117E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I939971,1412,1.4570465272E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I949635,664,7.574200913E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I967183,1064,1.1350900371E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I968784,1004,2.009542935E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I975733,1376,4694984.92,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I977184,318,5452359.83,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I979032,481,6.97210714E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I983282,1748,7395295.19,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I984489,626,8.635627282E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I986884,149,1.424257363E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I992551,1849,1.1328149794E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I996585,1940,1.6729339381E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1004645,1670,1.3429972598E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1006178,1910,5.259521875E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I849970,670,9.68868147E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I855968,833,6.752780538E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I862715,216,2.898154418E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I865886,316,5151907.58,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I867609,906,7.362162202E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I869171,809,7.177425734E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I874039,769,8.362674643E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I878072,1317,1.140546365E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I892653,811,4.28435135E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I893935,1977,2.2509516102E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I894228,104,3619495.39,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I895719,666,9.89194765E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I901247,786,7.376513847E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I903511,1039,714427.43,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I912949,1628,1.6720094737E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I920315,159,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I923337,1151,3.992760389E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I924646,293,9783876.78,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I930438,1993,1.2622628431E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I935032,1219,1.0312637604E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I935961,258,3.16630983E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I879218,961,8.579197423E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I917476,1405,1.5553918529E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I921545,1101,1.1629095155E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I924565,341,1.307552841E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I925803,509,2.833128593E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I929835,689,8.322475399E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I939370,875,1.1646238361E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I945512,626,6912888.87,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I947677,1482,2.396722767E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I947877,137,1.584683396E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I951577,1979,1.1526931608E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I956327,1722,1510796.41,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I965020,1783,2.4066902646E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969140,513,4.294634058E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I970849,543,1.654984142E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I979467,1762,9.279129669E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I985812,1956,7.486440317E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I995648,1418,1.3124047645E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I998257,1632,2.2141759921E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1000919,1727,5.291147608E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1006595,1226,8.439803656E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I851608,1009,4.197037337E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I854014,1421,3.968350353E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I856067,1590,3.690762312E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I860664,940,9567644.07,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I871944,601,5.684966751E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I877562,1705,1.0135887877E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I877683,593,0.0,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I898222,65,7272177.19,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I906966,619,6.833355071E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I919256,1655,1.0307448091E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I926506,641,5.11826373E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I935102,1781,2.3962424182E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I938485,118,1.2596955E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I885667,1162,1.079198924E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I897044,139,1.089110284E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I910891,812,3.256305343E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I916064,1468,1.1724548418E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I933437,1490,1.571924041E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I938695,54,3131021.51,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I946329,1495,1.1268401246E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I948937,1619,1.2776600699E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I950346,1206,1.4860873628E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I951101,1207,4.120121334E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I954455,1245,6.712368163E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I955952,415,3.338940247E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969160,208,1.883163435E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I969656,1487,1.3436271004E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I979266,1225,2.861177003E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I987800,1561,3.046733052E7,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I991696,1294,1.1601131905E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I992039,1220,1.2720235722E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I995696,1633,5.031346994E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I998133,1577,2.2683286862E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1000156,1807,1.4880660838E8,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1003984,1778,1.3964583154E8,,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
I1004862,252,2.837559961E7,2030-01-01,company_sales,invalid_sale_date,2025-11-18T16:14:38.577237
