seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S120,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S106,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S138,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S124,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S149,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S122,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S130,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S100,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S128,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S148,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S141,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S104,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S118,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S132,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S110,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S105,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S145,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S112,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S108,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S135,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S147,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S137,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S114,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S113,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S115,I398327,Boat Smartwatch,Footwear,90041.445,969.5,8.729518092750001E7
S143,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S147,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S110,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S118,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S126,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S107,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S116,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S132,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S106,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S104,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S108,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S111,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S136,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S109,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S146,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S105,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S112,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S114,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S103,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S139,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S140,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S145,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S102,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S133,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S117,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S120,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S128,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S149,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S121,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S129,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S115,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S125,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S142,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S127,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S134,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S137,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S148,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S131,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S113,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S150,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S138,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S135,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S122,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S100,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S144,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S124,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S130,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S123,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S101,I429087,Lg 7kg Washing Machine,Home Appliances,50831.71000000001,638.0,3.2430630980000004E7
S142,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S105,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S141,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S133,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S150,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S145,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S135,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S106,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S126,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S149,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S128,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S124,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S130,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S110,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S125,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S134,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S136,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S115,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S132,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S114,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S119,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S118,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S107,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S144,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S116,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S127,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S148,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S117,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S123,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S108,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S137,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S140,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S138,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S147,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S113,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S143,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S103,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S102,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S122,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S104,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S111,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S139,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S146,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S109,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S112,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S100,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S101,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S120,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S129,I433602,Dell Xps 13 Laptop,Electronics,105427.795,874.5,9.219660672749999E7
S127,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S131,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S104,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S134,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S145,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S103,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S132,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S109,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S118,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S101,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S141,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S144,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S106,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S121,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S142,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S125,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S148,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S112,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S150,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S114,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S140,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S113,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S139,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S124,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S130,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S119,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S116,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S120,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S135,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S123,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S110,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S100,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S133,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S111,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S143,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S147,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S126,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S146,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S122,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S105,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S136,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S149,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S138,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S107,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S108,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S102,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S137,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S128,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S117,I488095,Lg 7kg Washing Machine,Home Appliances,81120.205,202.0,1.638628141E7
S134,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S113,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S107,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S143,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S104,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S102,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S115,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S125,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S127,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S103,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S114,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S117,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S133,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S119,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S126,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S101,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S128,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S118,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S147,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S135,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S106,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S109,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S112,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S148,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S124,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S130,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S110,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S116,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S100,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S140,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S108,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S141,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S136,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S142,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S150,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S131,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S105,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S139,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S138,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S111,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S145,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S149,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S129,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S144,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S146,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S132,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S121,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S120,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S123,I612605,Bajaj Mixer Grinder,Home Appliances,134596.945,2475.5,3.331947373475E8
S140,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S109,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S101,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S130,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S123,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S120,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S115,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S116,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
S149,I747376,Puma Running Shoes,Footwear,102323.68,664.5,6.799408536E7
