seller_id,item_id,item_name,category,marketplace_price,stock_qty,dataset_name,dq_failure_reason,quarantine_timestamp
S100,I413652,Samsung Galaxy S24 Ultra,Electronics,-40668.04,83,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I418494,Apple Iphone 15 Pro,Electronics,-141238.21,442,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I427895,Levis Denim Jacket,Apparel,-66404.57,207,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I433365,Levis Denim Jacket,Apparel,-133151.6,196,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I437344,Skechers Gowalk,Footwear,-21125.31,345,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I437920,Philips Air Fryer,Home Appliances,-45369.81,344,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I455311,Samsung Galaxy S24 Ultra,Electronics,-101089.3,200,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I477511,Boat Smartwatch,Electronics,-96955.34,323,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I482053,Bajaj Mixer Grinder,Home Appliances,-121522.49,105,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I482201,Dell Xps 13 Laptop,Electronics,-64695.2,375,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I498482,Philips Air Fryer,Home Appliances,-71843.58,38,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I500603,Lg 7kg Washing Machine,Home Appliances,-19007.47,186,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I502854,Bajaj Mixer Grinder,Home Appliances,-74607.46,255,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I513679,Lg 7kg Washing Machine,Home Appliances,-122433.45,484,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I527878,Allen Solly Formal Pants,Apparel,-26261.24,456,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I534091,Puma Running Shoes,Footwear,-74029.46,226,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I537943,Adidas Ultraboost 23,Footwear,-34492.17,131,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I540367,Zara Maxi Dress,Apparel,-140357.43,292,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I546004,Dell Xps 13 Laptop,Electronics,-101249.15,222,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I557735,Reebok Nano X4,Footwear,-40972.03,452,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I564823,Lg 7kg Washing Machine,Home Appliances,-92404.3,171,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I565018,Levis Denim Jacket,Apparel,-141110.59,41,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I566586,Skechers Gowalk,Footwear,-48773.86,154,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I587823,Dell Xps 13 Laptop,Electronics,-26082.67,137,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I590437,Sony Wh-1000xm5 Headphones,Electronics,-137805.64,99,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I590948,Philips Air Fryer,Home Appliances,-6862.46,451,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I603189,Boat Smartwatch,Electronics,-96318.42,495,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I609063,Puma Running Shoes,Footwear,-32536.04,168,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I610553,Zara Maxi Dress,Apparel,-137089.41,325,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I626506,Bajaj Mixer Grinder,Home Appliances,-121906.75,-5,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I629159,Apple Iphone 15 Pro,Electronics,-15166.96,330,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I655107,Dyson Vacuum Cleaner,Home Appliances,-142438.4,-7,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I68373,Reebok Nano X4,Footwear,-8372.51,90,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I706885,H&m Cotton Shirt,Apparel,-19982.01,32,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I70954,Sony Wh-1000xm5 Headphones,Electronics,-136590.92,394,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I727746,Dyson Vacuum Cleaner,Home Appliances,-116963.49,475,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I749094,Levis Denim Jacket,Apparel,-61845.85,78,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I768794,Boat Smartwatch,Electronics,-138269.72,392,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I778149,U.s. Polo T-shirt,Apparel,-19987.26,428,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I781062,Nike Air Zoom Pegasus,Footwear,-134311.65,270,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I782141,Samsung Galaxy S24 Ultra,Electronics,-77156.02,44,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I790475,Levis Denim Jacket,Apparel,-81338.0,163,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I791343,Samsung Galaxy S24 Ultra,Electronics,-6465.13,83,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I795231,Samsung Galaxy S24 Ultra,Electronics,-35486.56,379,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I795296,,Electronics,-22632.47,87,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I798577,H&m Cotton Shirt,Apparel,-128486.18,432,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I798969,Nike Air Zoom Pegasus,Footwear,-44914.79,407,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I80695,Dell Xps 13 Laptop,Electronics,-3796.49,239,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I813208,H&m Cotton Shirt,Apparel,-38892.87,403,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I816636,Skechers Gowalk,Footwear,-54343.29,348,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I818110,Nike Air Zoom Pegasus,Footwear,-10978.25,70,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I831548,Apple Iphone 15 Pro,Electronics,-5657.06,489,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I833344,Lg 7kg Washing Machine,Home Appliances,-40172.84,402,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I850730,Philips Air Fryer,Home Appliances,-68605.56,122,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I856545,Zara Maxi Dress,Apparel,-81351.54,87,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I861153,Allen Solly Formal Pants,Apparel,-142657.93,50,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I861403,Sony Wh-1000xm5 Headphones,Electronics,-141750.76,100,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I863930,U.s. Polo T-shirt,Apparel,-106552.72,318,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I872028,Skechers Gowalk,Footwear,-73029.24,376,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I880752,Dyson Vacuum Cleaner,Home Appliances,-138916.76,38,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I891063,Dyson Vacuum Cleaner,Home Appliances,-87692.23,305,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I911410,H&m Cotton Shirt,Apparel,-82044.37,498,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I911497,Nike Air Zoom Pegasus,Footwear,-26619.36,217,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I912772,Sony Wh-1000xm5 Headphones,Electronics,-30063.7,436,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I927918,,Electronics,-148745.08,305,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I930056,Samsung Galaxy S24 Ultra,Electronics,-113882.05,206,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I931187,Dyson Vacuum Cleaner,Home Appliances,-93736.01,32,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I932559,U.s. Polo T-shirt,Apparel,-89191.21,183,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I933214,Dyson Vacuum Cleaner,Home Appliances,-90462.17,327,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I936526,Puma Running Shoes,Footwear,-67540.08,455,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I937085,Boat Smartwatch,Electronics,-87802.57,239,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I954673,Dell Xps 13 Laptop,Electronics,-123522.61,375,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I95906,U.s. Polo T-shirt,Apparel,-13171.56,48,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I96747,Levis Denim Jacket,Apparel,-143477.94,450,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I971483,Samsung 55” Smart Tv,Home Appliances,-143657.39,150,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I98000,Skechers Gowalk,Footwear,-87543.03,33,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I981863,Philips Air Fryer,Home Appliances,-106375.05,54,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I99094,Allen Solly Formal Pants,Apparel,-55598.59,434,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I993413,Dyson Vacuum Cleaner,Home Appliances,-130375.24,188,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S100,I999618,U.s. Polo T-shirt,Apparel,-91727.05,429,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I106660,Lg 7kg Washing Machine,Home Appliances,-109175.11,384,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I10817,Nike Air Zoom Pegasus,Footwear,-24193.88,146,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I119954,Nike Air Zoom Pegasus,Footwear,-96896.86,200,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I122766,Dell Xps 13 Laptop,Electronics,-147605.63,107,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I12683,Bajaj Mixer Grinder,Home Appliances,-69976.76,159,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I128518,Nike Air Zoom Pegasus,Footwear,-53424.6,329,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I135421,U.s. Polo T-shirt,Apparel,-87231.66,448,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I138821,Skechers Gowalk,Footwear,-93539.8,228,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I140543,Samsung 55” Smart Tv,Home Appliances,-100336.37,306,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I142869,Skechers Gowalk,Footwear,-51081.25,453,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I143576,Sony Wh-1000xm5 Headphones,Electronics,-113304.69,473,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I14698,Zara Maxi Dress,Apparel,-148308.26,130,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I149713,Dell Xps 13 Laptop,Electronics,-80925.46,476,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I165007,Puma Running Shoes,Footwear,-132103.27,105,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I174576,Boat Smartwatch,Electronics,-4968.0,117,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I178034,Sony Wh-1000xm5 Headphones,Electronics,-72917.76,462,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I188067,Sony Wh-1000xm5 Headphones,Electronics,-99607.45,118,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I196690,Dyson Vacuum Cleaner,Home Appliances,-19781.4,439,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I199975,Samsung Galaxy S24 Ultra,Electronics,-18194.09,203,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I207185,Samsung Galaxy S24 Ultra,Electronics,-7589.72,323,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I230010,Reebok Nano X4,Footwear,-25390.48,112,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I230896,Zara Maxi Dress,Apparel,-130433.23,138,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I243822,Boat Smartwatch,Electronics,-110051.82,236,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I24805,Levis Denim Jacket,Apparel,-59931.24,394,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I248229,H&m Cotton Shirt,Apparel,-2510.68,226,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I264667,Reebok Nano X4,Footwear,-25231.78,266,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I270753,Nike Air Zoom Pegasus,Footwear,-39032.8,436,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I284558,Lg 7kg Washing Machine,Home Appliances,-7188.29,324,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I289555,Bajaj Mixer Grinder,Home Appliances,-30134.32,314,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I291198,Apple Iphone 15 Pro,Electronics,-52030.23,120,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I291790,U.s. Polo T-shirt,Apparel,-26940.35,14,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I301358,Philips Air Fryer,Home Appliances,-12044.92,260,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I309628,Bajaj Mixer Grinder,Home Appliances,-74961.17,325,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I322000,H&m Cotton Shirt,Apparel,-4554.81,420,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I353788,Samsung Galaxy S24 Ultra,Electronics,-19739.36,147,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I366233,Sony Wh-1000xm5 Headphones,Electronics,-134423.85,451,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I386871,Dell Xps 13 Laptop,Electronics,-17601.64,89,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I391213,Bajaj Mixer Grinder,Home Appliances,-44691.16,144,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I396106,Nike Air Zoom Pegasus,Footwear,-76393.59,145,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I401576,Allen Solly Formal Pants,Apparel,-105023.35,277,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I40590,Samsung Galaxy S24 Ultra,Electronics,-93654.55,63,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I406485,Boat Smartwatch,Electronics,-90954.53,486,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I420691,H&m Cotton Shirt,Apparel,-29203.02,221,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I452070,Lg 7kg Washing Machine,Home Appliances,-52503.58,309,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I453435,Adidas Ultraboost 23,Footwear,-35895.76,79,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I458118,Bajaj Mixer Grinder,Home Appliances,-32198.35,242,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I476378,Dell Xps 13 Laptop,Electronics,-113670.89,473,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I493508,Allen Solly Formal Pants,Apparel,-2244.57,339,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I50637,Puma Running Shoes,Footwear,-5234.51,79,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I512138,Boat Smartwatch,Electronics,-81399.13,83,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I520616,Dyson Vacuum Cleaner,Home Appliances,-8764.48,123,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I524607,Reebok Nano X4,Footwear,-81521.08,133,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I530723,Samsung Galaxy S24 Ultra,Electronics,-111069.76,455,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I541468,Dyson Vacuum Cleaner,Home Appliances,-38109.66,119,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I580336,Sony Wh-1000xm5 Headphones,Electronics,-111094.63,85,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I581501,Nike Air Zoom Pegasus,Footwear,-123418.47,19,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I582742,Levis Denim Jacket,Apparel,-97057.39,342,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I595959,Nike Air Zoom Pegasus,Footwear,-129258.48,313,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I610462,Samsung 55” Smart Tv,Home Appliances,-22637.16,24,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I633287,Philips Air Fryer,Home Appliances,-49005.41,491,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I645250,Adidas Ultraboost 23,Footwear,-42250.02,73,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I654673,Sony Wh-1000xm5 Headphones,Electronics,-29454.34,220,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I662271,Samsung Galaxy S24 Ultra,Electronics,-4665.71,-16,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I677686,Skechers Gowalk,Footwear,-133589.86,197,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I695239,Dell Xps 13 Laptop,Electronics,-3815.15,145,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I701524,Lg 7kg Washing Machine,Home Appliances,-53384.78,81,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I705856,Allen Solly Formal Pants,Apparel,-59259.16,384,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I71216,U.s. Polo T-shirt,Apparel,-127806.14,61,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I712663,Lg 7kg Washing Machine,Home Appliances,-92256.34,387,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I746516,Bajaj Mixer Grinder,Home Appliances,-56064.56,404,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I749032,Allen Solly Formal Pants,Apparel,-4750.45,467,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I752503,Skechers Gowalk,Footwear,-76089.36,214,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I757432,Allen Solly Formal Pants,Apparel,-92374.3,414,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I775576,Zara Maxi Dress,Apparel,-75391.5,-20,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I778290,Nike Air Zoom Pegasus,Footwear,-79923.0,395,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I779072,Allen Solly Formal Pants,Apparel,-76506.43,233,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I788588,Bajaj Mixer Grinder,Home Appliances,-105785.86,92,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I816771,Nike Air Zoom Pegasus,Footwear,-125453.18,433,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I827875,Dyson Vacuum Cleaner,Home Appliances,-136450.74,221,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I831328,Allen Solly Formal Pants,Apparel,-47447.69,11,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I831613,Apple Iphone 15 Pro,Electronics,-126162.15,298,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I836115,Dell Xps 13 Laptop,Electronics,-80285.71,96,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I845674,,Electronics,-17386.65,282,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I866210,Reebok Nano X4,Footwear,-37137.4,81,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I890689,Nike Air Zoom Pegasus,Footwear,-137334.59,96,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I901537,Zara Maxi Dress,Apparel,-41536.76,210,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I907094,Samsung Galaxy S24 Ultra,Electronics,-111633.32,92,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I913511,Lg 7kg Washing Machine,Home Appliances,-38224.77,305,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I924962,Levis Denim Jacket,Apparel,-56295.73,356,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I929947,Reebok Nano X4,Footwear,-144707.43,38,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I934128,Puma Running Shoes,Footwear,-119773.79,221,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I94182,Dell Xps 13 Laptop,Electronics,-5357.62,279,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I946127,Philips Air Fryer,Home Appliances,-75903.08,105,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I953748,Lg 7kg Washing Machine,Home Appliances,-145468.97,269,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I955299,Adidas Ultraboost 23,Footwear,-58481.01,203,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I959719,Boat Smartwatch,Electronics,-88915.9,259,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I968452,Skechers Gowalk,Footwear,-37662.02,121,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I97279,Dell Xps 13 Laptop,Electronics,-595.36,309,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S101,I976155,Reebok Nano X4,Footwear,-77214.0,132,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I1004204,Adidas Ultraboost 23,Footwear,-125928.77,395,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I110734,Samsung Galaxy S24 Ultra,Electronics,-17781.13,259,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I110743,Boat Smartwatch,Electronics,-134991.64,383,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I111400,Nike Air Zoom Pegasus,Footwear,-11846.62,415,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I128718,Allen Solly Formal Pants,Apparel,-147539.31,416,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I131677,Samsung Galaxy S24 Ultra,Electronics,-58170.73,187,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I131754,Bajaj Mixer Grinder,Home Appliances,-132784.44,324,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I138836,H&m Cotton Shirt,Apparel,-8603.07,14,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I140513,H&m Cotton Shirt,Apparel,-3863.5,213,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I148634,Apple Iphone 15 Pro,Electronics,-45527.09,474,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I149078,Apple Iphone 15 Pro,Electronics,-11836.03,158,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I155594,Reebok Nano X4,Footwear,-105751.74,284,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I165177,Samsung 55” Smart Tv,Home Appliances,-62245.41,123,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
S102,I166023,Skechers Gowalk,Footwear,-140483.49,464,seller_catalog,invalid_price,2025-11-18T15:58:48.274259
