seller_id,item_id,item_name,category,marketplace_price,stock_qty,dataset_name,dq_failure_reason,quarantine_timestamp
S100,I531517,Levis Denim Jacket,Apparel,41931.19,-12,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I536620,Dell Xps 13 Laptop,Electronics,88551.16,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I539004,Sony Wh-1000xm5 Headphones,Electronics,49134.45,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I541391,Zara Maxi Dress,Apparel,104807.12,-3,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I548186,Levis Denim Jacket,Apparel,56715.31,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I553996,Philips Air Fryer,Home Appliances,87893.67,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I586842,Dyson Vacuum Cleaner,Home Appliances,128560.91,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I591928,Samsung 55” Smart Tv,Home Appliances,105107.17,-4,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I59682,Dell Xps 13 Laptop,Electronics,71732.18,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I600296,Levis Denim Jacket,Apparel,142524.26,-6,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I610562,Philips Air Fryer,Home Appliances,43051.82,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I611867,Samsung Galaxy S24 Ultra,Electronics,56568.51,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I618457,H&m Cotton Shirt,Apparel,65853.74,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I622902,Allen Solly Formal Pants,Apparel,105298.21,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I623818,Apple Iphone 15 Pro,Electronics,96808.95,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I63790,Samsung 55” Smart Tv,Home Appliances,30686.19,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I665612,Boat Smartwatch,Electronics,110380.97,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I676147,Dell Xps 13 Laptop,Electronics,64251.87,-6,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I679288,Bajaj Mixer Grinder,Home Appliances,25829.56,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I711713,Philips Air Fryer,Home Appliances,113679.29,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I734694,Zara Maxi Dress,Apparel,63532.59,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I747613,Dyson Vacuum Cleaner,Home Appliances,52661.21,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I763362,U.s. Polo T-shirt,Apparel,10862.84,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I767691,Nike Air Zoom Pegasus,Footwear,45859.54,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I777785,Nike Air Zoom Pegasus,Footwear,149255.09,-11,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I780195,U.s. Polo T-shirt,Apparel,139980.51,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I783371,H&m Cotton Shirt,Apparel,78125.58,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I793568,Allen Solly Formal Pants,Apparel,15841.72,-3,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I819097,Boat Smartwatch,Electronics,36582.73,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I825666,Dell Xps 13 Laptop,Electronics,32795.96,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I828372,Boat Smartwatch,Electronics,111656.8,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I84084,Lg 7kg Washing Machine,Home Appliances,37377.86,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I843951,Samsung 55” Smart Tv,Home Appliances,82641.06,-3,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I845037,Levis Denim Jacket,Apparel,148317.69,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I859950,Allen Solly Formal Pants,Apparel,128532.09,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I871416,Reebok Nano X4,Footwear,123385.54,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I884487,Nike Air Zoom Pegasus,Footwear,85702.32,-4,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I898968,Nike Air Zoom Pegasus,Footwear,56837.32,-11,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I904358,Sony Wh-1000xm5 Headphones,Electronics,123717.46,-12,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I90878,Philips Air Fryer,Home Appliances,132811.37,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I910383,U.s. Polo T-shirt,Apparel,21683.04,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I919665,Adidas Ultraboost 23,Footwear,138085.13,-11,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I924710,Puma Running Shoes,Footwear,82205.36,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I940144,Skechers Gowalk,Footwear,48577.98,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I962888,Nike Air Zoom Pegasus,Footwear,94690.74,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I965748,Adidas Ultraboost 23,Footwear,88853.48,-9,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I970569,Philips Air Fryer,Home Appliances,147287.33,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I975022,Dell Xps 13 Laptop,Electronics,91722.12,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I975387,Sony Wh-1000xm5 Headphones,Electronics,102530.02,-16,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I983581,Apple Iphone 15 Pro,Electronics,7498.06,-9,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I991459,Apple Iphone 15 Pro,Electronics,21393.65,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S100,I993346,Zara Maxi Dress,Apparel,50897.89,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I111010,U.s. Polo T-shirt,Apparel,131953.76,-12,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I113652,Reebok Nano X4,Footwear,92176.4,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I13321,U.s. Polo T-shirt,Apparel,73775.4,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I156599,Skechers Gowalk,Footwear,141156.36,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I192019,Adidas Ultraboost 23,Footwear,138488.37,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I210474,Puma Running Shoes,Footwear,70739.33,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I235737,Nike Air Zoom Pegasus,Footwear,67222.69,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I244291,Boat Smartwatch,Electronics,40714.17,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I250180,Samsung Galaxy S24 Ultra,Electronics,41051.34,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I255325,Reebok Nano X4,Footwear,11622.54,-4,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I265727,Zara Maxi Dress,Apparel,99413.45,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I266369,Zara Maxi Dress,Apparel,112061.91,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I277645,Reebok Nano X4,Footwear,33690.95,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I297816,Skechers Gowalk,Footwear,85297.44,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I305482,U.s. Polo T-shirt,Apparel,100702.83,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I310299,H&m Cotton Shirt,Apparel,69435.42,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I331095,Puma Running Shoes,Footwear,8870.69,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I332286,Skechers Gowalk,Footwear,28534.19,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I332562,Boat Smartwatch,Electronics,124568.28,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I364650,Reebok Nano X4,Footwear,37255.15,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I398459,Zara Maxi Dress,Apparel,47366.48,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I415311,Levis Denim Jacket,Apparel,138340.25,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I44314,Philips Air Fryer,Home Appliances,49998.23,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I44863,H&m Cotton Shirt,Apparel,138903.11,-4,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I465450,Samsung 55” Smart Tv,Home Appliances,120807.72,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I471889,Apple Iphone 15 Pro,Electronics,134081.58,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I486620,Philips Air Fryer,Home Appliances,102387.83,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I491217,Lg 7kg Washing Machine,Home Appliances,107216.74,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I502567,Samsung Galaxy S24 Ultra,Electronics,3535.56,-12,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I509197,Samsung 55” Smart Tv,Home Appliances,119364.85,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I511043,H&m Cotton Shirt,Apparel,120442.0,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I516556,Levis Denim Jacket,Apparel,84678.86,-6,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I534109,Bajaj Mixer Grinder,Home Appliances,120002.26,-9,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I54546,,Footwear,7319.81,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I547095,Boat Smartwatch,Electronics,115293.04,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I548248,Levis Denim Jacket,Apparel,27754.17,-16,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I568661,Puma Running Shoes,Footwear,10671.97,-3,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I573120,Zara Maxi Dress,Apparel,112262.41,-9,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I613214,Samsung 55” Smart Tv,Home Appliances,14590.99,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I64265,Allen Solly Formal Pants,Apparel,123854.18,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I64749,H&m Cotton Shirt,Apparel,64058.32,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I652673,Bajaj Mixer Grinder,Home Appliances,2316.38,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I655327,Boat Smartwatch,Electronics,126275.99,-6,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I656234,Samsung 55” Smart Tv,Home Appliances,103605.62,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I656763,,Apparel,105367.17,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I661427,H&m Cotton Shirt,Apparel,74622.36,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I678673,Allen Solly Formal Pants,Apparel,52383.17,-9,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I680147,Boat Smartwatch,Electronics,78107.28,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I680355,H&m Cotton Shirt,Apparel,117245.11,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I681522,Lg 7kg Washing Machine,Home Appliances,135267.04,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I687549,Bajaj Mixer Grinder,Home Appliances,79299.8,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I689048,Adidas Ultraboost 23,Footwear,39461.18,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I689390,Zara Maxi Dress,Apparel,23075.2,-16,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I690628,Dyson Vacuum Cleaner,Home Appliances,66482.11,-16,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I692164,U.s. Polo T-shirt,Apparel,145897.36,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I734443,Dyson Vacuum Cleaner,Home Appliances,123776.57,-7,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I739100,Levis Denim Jacket,Apparel,140045.84,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I74750,Levis Denim Jacket,Apparel,110567.97,-3,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I749834,Dyson Vacuum Cleaner,Home Appliances,7831.25,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I769352,H&m Cotton Shirt,Apparel,111313.02,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I771682,Bajaj Mixer Grinder,Home Appliances,62143.69,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I777587,Dyson Vacuum Cleaner,Home Appliances,77769.0,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I782779,Puma Running Shoes,Footwear,137518.27,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I782794,Dyson Vacuum Cleaner,Home Appliances,53118.66,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I786320,Nike Air Zoom Pegasus,Footwear,69600.16,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I799300,Adidas Ultraboost 23,Footwear,146004.69,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I809971,Dell Xps 13 Laptop,Electronics,124145.74,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I823057,Sony Wh-1000xm5 Headphones,Electronics,124224.43,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I846659,Apple Iphone 15 Pro,Electronics,144904.21,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I861600,Bajaj Mixer Grinder,Home Appliances,100812.54,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I863982,Allen Solly Formal Pants,Apparel,24229.12,-8,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I874891,Nike Air Zoom Pegasus,Footwear,104933.99,-12,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I876697,H&m Cotton Shirt,Apparel,71935.51,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I884523,H&m Cotton Shirt,Apparel,35944.41,-3,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I88577,Samsung Galaxy S24 Ultra,Electronics,5426.37,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I900649,Dyson Vacuum Cleaner,Home Appliances,11966.9,-4,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I900939,Dyson Vacuum Cleaner,Home Appliances,48009.83,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I90917,Allen Solly Formal Pants,Apparel,123211.4,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I914643,Skechers Gowalk,Footwear,109148.82,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I914834,Lg 7kg Washing Machine,Home Appliances,43512.86,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I91792,Bajaj Mixer Grinder,Home Appliances,26402.2,-2,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I924164,U.s. Polo T-shirt,Apparel,61770.36,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I947395,Samsung 55” Smart Tv,Home Appliances,57249.44,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I954855,Lg 7kg Washing Machine,Home Appliances,30437.0,-9,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I962232,Apple Iphone 15 Pro,Electronics,89919.26,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I968215,U.s. Polo T-shirt,Apparel,101186.71,-6,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I970877,Bajaj Mixer Grinder,Home Appliances,67484.91,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I979938,Levis Denim Jacket,Apparel,97303.61,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I988626,Samsung Galaxy S24 Ultra,Electronics,51677.23,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I989322,Dell Xps 13 Laptop,Electronics,80135.43,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S101,I995945,Nike Air Zoom Pegasus,Footwear,24555.59,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I1002724,Adidas Ultraboost 23,Footwear,45842.1,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I113835,H&m Cotton Shirt,Apparel,121967.17,-1,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I114403,H&m Cotton Shirt,Apparel,69144.67,-9,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I125124,Puma Running Shoes,Footwear,145942.83,-16,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I12619,Zara Maxi Dress,Apparel,115984.08,-3,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I131083,Philips Air Fryer,Home Appliances,111470.01,-16,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I131526,Bajaj Mixer Grinder,Home Appliances,22564.68,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I133633,Skechers Gowalk,Footwear,75975.29,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I144246,Zara Maxi Dress,Apparel,34400.23,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I14656,Philips Air Fryer,Home Appliances,147145.02,-12,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I156624,Zara Maxi Dress,Apparel,114663.32,-18,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I166819,Nike Air Zoom Pegasus,Footwear,55855.01,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I169805,Zara Maxi Dress,Apparel,130078.06,-13,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I173782,Dyson Vacuum Cleaner,Home Appliances,57089.57,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I174723,Sony Wh-1000xm5 Headphones,Electronics,40238.26,-4,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I17625,Apple Iphone 15 Pro,Electronics,108680.22,-14,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I182798,Adidas Ultraboost 23,Footwear,129237.24,-17,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I185361,Reebok Nano X4,Footwear,93524.71,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I187934,Dell Xps 13 Laptop,Electronics,107184.62,-20,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I189560,Nike Air Zoom Pegasus,Footwear,24291.12,-15,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I19172,Nike Air Zoom Pegasus,Footwear,136899.81,-12,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I197753,Nike Air Zoom Pegasus,Footwear,60504.56,-10,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I20206,Samsung Galaxy S24 Ultra,Electronics,45572.1,-6,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I202575,Zara Maxi Dress,Apparel,99078.65,-19,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
S102,I226274,Boat Smartwatch,Electronics,109559.78,-5,seller_catalog,invalid_stock_qty,2025-11-18T15:58:53.973015
