seller_id,item_id,item_name,category,marketplace_price,stock_qty,dataset_name,dq_failure_reason,quarantine_timestamp
S100,I778954,,Home Appliances,65726.09,86,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I779624,,Footwear,72998.68,457,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I786837,,Footwear,39559.16,440,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I818552,,Home Appliances,14875.74,25,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I821266,,Footwear,32904.73,231,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I827023,,Footwear,34354.8,351,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I830580,,Footwear,131436.99,97,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I842794,,Apparel,21716.85,313,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I844573,,Electronics,46526.88,319,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I844908,,Footwear,146331.18,322,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I845005,,Apparel,133028.75,123,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I848218,,Home Appliances,27852.7,352,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I84931,,Apparel,52022.75,31,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I852935,,Footwear,33783.57,403,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I879682,,Apparel,136212.99,350,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I897403,,Home Appliances,55075.02,368,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I899582,,Home Appliances,50005.45,385,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I912179,,Electronics,74921.44,99,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I932354,,Footwear,75636.77,355,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I937487,,Footwear,88555.18,235,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I940457,,Footwear,84509.92,404,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I944742,,Footwear,124384.33,111,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I94732,,Home Appliances,18745.49,150,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I960972,,Electronics,72704.83,349,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S100,I991420,,Electronics,96413.25,288,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I114596,,Apparel,56378.62,124,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I118517,,Electronics,29758.77,435,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I141145,,Electronics,99166.34,113,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I141990,,Electronics,135324.56,167,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I155012,,Home Appliances,119134.79,58,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I160392,,Footwear,124051.26,251,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I163430,,Apparel,129809.8,135,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I173970,,Apparel,47771.75,339,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I182076,,Apparel,71303.26,35,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I189072,,Apparel,21752.48,304,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I18934,,Apparel,120339.69,357,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I192162,,Apparel,77648.39,432,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I199282,,Apparel,81480.85,173,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I200272,,Home Appliances,110945.54,153,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I212439,,Footwear,117155.82,158,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I212698,,Home Appliances,39784.78,205,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I217277,,Electronics,107686.99,433,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I22516,,Apparel,96829.58,287,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I227743,,Home Appliances,87826.59,115,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I228017,,Electronics,130186.47,458,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I232972,,Home Appliances,93129.82,38,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I23343,,Electronics,6796.79,473,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I236754,,Home Appliances,56815.71,473,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I244091,,Apparel,97073.73,115,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I245799,,Home Appliances,127975.34,62,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I255800,,Apparel,2308.94,273,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I258214,,Electronics,35545.96,311,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I260343,,Home Appliances,105933.49,278,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I273271,,Apparel,143542.05,311,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I297775,,Home Appliances,37258.3,465,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I304206,,Home Appliances,8885.74,35,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I32090,,Electronics,104757.25,173,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I328467,,Electronics,46978.36,287,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I343497,,Footwear,62693.11,297,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I349224,,Apparel,113961.31,179,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I353236,,Electronics,26580.5,357,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I359137,,Footwear,35539.6,488,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I362653,,Electronics,135872.71,462,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I373402,,Home Appliances,10055.44,251,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I374099,,Footwear,1662.28,38,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I387441,,Apparel,72323.57,238,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I391806,,Apparel,129196.51,256,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I395030,,Electronics,132300.44,479,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I396833,,Footwear,136386.61,336,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I405361,,Electronics,118830.38,266,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I414300,,Apparel,23594.7,87,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I416127,,Home Appliances,60062.18,402,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I429316,,Home Appliances,130730.19,309,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I432396,,Apparel,35359.53,406,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I433067,,Apparel,87457.47,187,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I467897,,Footwear,29801.84,69,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I472434,,Home Appliances,24845.65,64,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I479565,,Footwear,113056.23,242,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I481185,,Electronics,4183.2,418,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I482686,,Apparel,80408.74,93,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I497919,,Apparel,104575.24,416,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I502176,,Home Appliances,137160.82,169,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I507755,,Home Appliances,149617.51,41,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I512543,,Footwear,69577.92,337,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I520043,,Footwear,27296.48,491,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I524035,,Footwear,25014.52,364,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I540852,,Footwear,129214.71,444,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I551952,,Home Appliances,16919.31,245,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I55958,,Apparel,79202.85,40,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I586396,,Footwear,2093.82,380,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I595670,,Electronics,115323.28,439,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I602919,,Home Appliances,138953.48,496,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I616042,,Apparel,115877.36,466,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I622625,,Electronics,55413.77,500,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I630005,,Home Appliances,119660.93,140,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I638918,,Apparel,40731.09,358,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I640584,,Home Appliances,86437.6,429,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I643488,,Apparel,93897.19,199,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I648964,,Apparel,94580.86,51,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I671315,,Home Appliances,52337.11,79,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I676207,,Apparel,143229.21,352,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I685702,,Electronics,142603.86,281,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I687428,,Electronics,14074.49,288,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I688136,,Electronics,144160.11,226,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I693264,,Footwear,104451.16,314,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I713076,,Electronics,43395.14,46,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I719636,,Electronics,141567.32,272,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I722729,,Home Appliances,43945.3,150,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I751914,,Apparel,91731.05,241,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I757370,,Footwear,147523.3,241,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I76907,,Apparel,16254.0,473,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I785998,,Apparel,74268.49,137,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I789321,,Electronics,129939.04,331,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I796529,,Electronics,138780.44,284,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I797363,,Home Appliances,23008.88,225,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I799609,,Apparel,146888.78,471,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I804562,,Apparel,46845.42,77,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I810850,,Home Appliances,117371.31,315,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I813462,,Home Appliances,30953.52,370,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I819260,,Apparel,140671.38,184,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I841187,,Electronics,40672.34,241,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I860708,,Electronics,31455.32,252,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I868482,,Apparel,35228.74,110,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I878029,,Apparel,33339.34,386,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I890782,,Electronics,46370.67,256,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I936544,,Home Appliances,38152.48,114,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I945038,,Electronics,129163.66,60,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I958050,,Apparel,48548.1,24,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I959897,,Home Appliances,111425.92,279,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I960818,,Footwear,115539.5,395,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I977407,,Apparel,6169.11,190,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I981231,,Apparel,7677.13,310,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S101,I981792,,Electronics,133114.42,286,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I100302,,Apparel,93490.88,234,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I1006012,,Apparel,113051.25,230,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I104776,,Footwear,122704.52,413,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I104996,,Home Appliances,19605.77,20,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I107368,,Apparel,34111.83,72,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I126331,,Home Appliances,40530.06,359,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I129384,,Home Appliances,87014.92,179,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I129781,,Apparel,149560.61,248,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I134159,,Footwear,32613.79,54,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I14058,,Home Appliances,22626.36,472,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I148518,,Footwear,32830.35,106,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I152051,,Footwear,88216.46,339,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I155390,,Electronics,50675.88,375,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I158127,,Electronics,24461.42,54,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I161182,,Footwear,70943.64,84,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I174324,,Footwear,6200.19,260,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I178658,,Home Appliances,78755.6,38,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I180801,,Apparel,65431.32,224,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I195858,,Apparel,16763.06,198,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I204106,,Home Appliances,91515.27,353,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I216897,,Home Appliances,129651.76,103,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I220021,,Footwear,145073.99,486,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I224369,,Home Appliances,6625.17,29,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I253329,,Apparel,72798.09,465,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I26306,,Apparel,102166.33,44,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I263533,,Home Appliances,66185.94,333,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I272660,,Apparel,37934.47,254,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I276603,,Apparel,15692.98,270,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I276858,,Footwear,110521.68,21,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I290532,,Electronics,63226.86,293,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I29249,,Electronics,131058.47,408,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I32145,,Home Appliances,45364.44,111,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I331506,,Footwear,40634.68,51,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I340325,,Home Appliances,37092.87,282,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I347448,,Footwear,108019.49,457,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I352280,,Home Appliances,3570.89,408,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I354674,,Footwear,60566.19,44,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I39342,,Footwear,106820.25,102,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I412845,,Apparel,19218.74,345,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I418685,,Home Appliances,39901.76,455,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I428384,,Apparel,117684.08,117,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I429996,,Home Appliances,70494.21,96,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I464581,,Footwear,113197.06,141,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I471695,,Home Appliances,32874.41,11,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I503872,,Home Appliances,111521.82,430,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I509356,,Apparel,102823.22,57,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I515155,,Electronics,29526.49,36,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I523430,,Apparel,90048.42,370,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I547795,,Apparel,16016.21,285,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I550986,,Home Appliances,51092.73,331,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I551654,,Home Appliances,102671.64,339,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I551815,,Electronics,123373.68,300,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I580827,,Footwear,49509.45,224,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I596191,,Apparel,80076.11,317,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I615045,,Footwear,106329.71,374,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I633483,,Footwear,16397.25,239,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I634251,,Electronics,10421.58,87,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I652583,,Footwear,45232.63,35,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I678952,,Electronics,26410.13,68,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I680056,,Apparel,108995.74,321,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I684626,,Electronics,147007.11,171,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I704723,,Electronics,89781.56,267,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I712371,,Electronics,35087.93,332,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I716721,,Home Appliances,128942.53,344,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I718094,,Footwear,128150.2,455,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I722424,,Apparel,85796.02,198,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I736174,,Apparel,50471.91,234,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I744590,,Apparel,47483.5,442,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I750788,,Home Appliances,114540.67,359,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I762455,,Electronics,127894.86,255,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I764563,,Apparel,8201.95,59,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I781939,,Home Appliances,73489.67,181,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I788618,,Apparel,91851.07,436,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I789621,,Electronics,106142.51,101,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I794395,,Footwear,91213.48,270,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I807797,,Home Appliances,141310.05,378,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I817158,,Electronics,72201.09,320,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I818451,,Electronics,101393.32,422,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I824066,,Footwear,24672.51,206,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I825981,,Footwear,145644.33,60,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I830754,,Footwear,122099.56,353,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I835028,,Electronics,136252.28,500,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
S102,I842525,,Footwear,138553.86,251,seller_catalog,missing_item_name,2025-11-17T08:00:40.967288
